,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
102,IRIDIUM 33 DEB,-50.10987032859086,50.507458009886726,762103.3269334891,7140240.326933489
103,IRIDIUM 33 DEB,38.73815001393352,32.90171456111646,676243.0765620504,7054380.076562051
104,IRIDIUM 33 DEB,-63.034500946945926,-166.48533823510945,747415.5473735089,7125552.547373509
105,IRIDIUM 33 DEB,-60.10953011765436,-134.40125403616648,789060.0681360753,7167197.0681360755
106,IRIDIUM 33 DEB,21.13707439696311,-14.928773357697057,636032.524696175,7014169.524696175
107,IRIDIUM 33 DEB,53.6048561894224,36.837809759300825,774142.3828933401,7152279.38289334
108,IRIDIUM 33 DEB,-56.06116461811319,-171.4133540252946,706775.1500825202,7084912.15008252
109,IRIDIUM 33 DEB,62.92518240821992,142.50667439502257,618976.0566243385,6997113.056624338
110,IRIDIUM 33 DEB,-85.65722176247698,82.59307082202578,846418.6088342007,7224555.608834201
111,IRIDIUM 33 DEB,-7.633783965325155,-13.598343443192695,701597.4234745346,7079734.423474534
112,IRIDIUM 33 DEB,-82.5058266427907,-172.31941551281628,747889.4542126697,7126026.454212669
113,IRIDIUM 33 DEB,49.22021026646957,60.036112442811806,913392.228772195,7291529.228772195
114,IRIDIUM 33 DEB,-11.253410670771547,-49.654520004253676,1019436.5695908597,7397573.56959086
115,IRIDIUM 33 DEB,-13.330484522298232,7.769082733654156,718495.2410173813,7096632.241017382
116,IRIDIUM 33 DEB,43.243725314930856,-126.99666215570929,757491.7583350529,7135628.758335053
117,IRIDIUM 33 DEB,78.98564911559573,-167.08822527734165,707575.9872283614,7085712.987228362
118,IRIDIUM 33 DEB,82.29322599064429,26.030310526124087,953743.9712499515,7331880.971249951
119,IRIDIUM 33 DEB,48.932155510275116,-44.66543904511368,710956.2463141724,7089093.246314173
120,IRIDIUM 33 DEB,-37.932526213553054,-111.87346273035281,638292.0308203712,7016429.030820372
121,IRIDIUM 33 DEB,-15.218693139544628,-79.28722000897793,583653.2396875182,6961790.239687518
122,IRIDIUM 33 DEB,-61.61371252507542,-23.593651219636758,615845.799019222,6993982.799019222
123,IRIDIUM 33 DEB,-32.76619540931383,-140.88071081520792,781480.5754887799,7159617.57548878
124,IRIDIUM 33 DEB,-23.865566818038044,50.250413024777245,726603.0050031225,7104740.005003123
125,IRIDIUM 33 DEB,-45.33406277884426,47.22487537655107,713205.210878869,7091342.2108788695
126,IRIDIUM 33 DEB,31.02094119533126,-125.32961571055557,756592.861690695,7134729.861690695
127,IRIDIUM 33 DEB,32.583460820070556,-150.9006172522989,706953.1058290533,7085090.105829054
128,IRIDIUM 33 DEB,68.75004540385521,178.3439682601707,622668.9144188154,7000805.914418816
129,IRIDIUM 33 DEB,-64.79979693633533,-129.6740041809128,768489.075412674,7146626.075412674
130,IRIDIUM 33 DEB,-81.19608823229964,-69.79392945305584,656473.7993298882,7034610.799329888
131,IRIDIUM 33 DEB,-42.86429671455134,119.69957237041469,781504.7474974191,7159641.747497419
132,IRIDIUM 33 DEB,-79.13862108378689,152.44095080307298,755353.649416081,7133490.649416081
133,IRIDIUM 33 DEB,70.80807163341727,-162.61163962786685,682846.1187033723,7060983.118703373
134,IRIDIUM 33 DEB,53.658866224122455,21.57845642210656,765326.4322012945,7143463.432201294
135,IRIDIUM 33 DEB,84.25851015284108,-41.72434068005713,735360.348131613,7113497.348131613
136,IRIDIUM 33 DEB,-38.99687868647398,-35.0462920287253,678038.2401183372,7056175.240118337
137,IRIDIUM 33 DEB,-70.31915042893151,21.915072799690925,617379.2237822027,6995516.223782202
138,IRIDIUM 33 DEB,55.940429747390766,34.783897915533366,932730.8808139802,7310867.8808139805
139,IRIDIUM 33 DEB,6.429568385551141,15.905732779997471,698405.2840112486,7076542.2840112485
140,IRIDIUM 33 DEB,58.42069260018969,-162.53199273575726,644580.6202462147,7022717.620246215
141,IRIDIUM 33 DEB,15.26406881337089,-118.57619163854208,762144.6715465217,7140281.671546522
142,IRIDIUM 33 DEB,-35.06301516001574,-139.93892109167012,742880.5467035436,7121017.5467035435
143,IRIDIUM 33 DEB,10.480484341979928,-48.704372845609555,617032.4999971301,6995169.49999713
144,IRIDIUM 33 DEB,-76.61481303227946,172.37989321097146,719307.7964010655,7097444.796401066
145,IRIDIUM 33 DEB,72.48735822821332,-66.6744454414118,618827.6078024307,6996964.607802431
146,IRIDIUM 33 DEB,67.52626515917699,-145.4775784757859,778742.0393198855,7156879.039319886
147,IRIDIUM 33 DEB,44.65370270465826,27.0165384229939,780491.2555478747,7158628.255547875
148,IRIDIUM 33 DEB,-54.714012699526954,-20.776943626678765,628127.4915337331,7006264.491533733
149,IRIDIUM 33 DEB,26.97359042959311,-101.81834599105436,462021.93257765815,6840158.932577658
150,IRIDIUM 33 DEB,-81.60413042830045,-47.729530713710325,825111.3181600493,7203248.31816005
151,IRIDIUM 33 DEB,-23.85281190390444,81.23442590336786,906943.50879292,7285080.50879292
152,IRIDIUM 33 DEB,-69.11204110434116,52.53054753340394,511699.07675311127,6889836.076753112
153,IRIDIUM 33 DEB,2.12296325515734,173.98338516127595,691818.7185407858,7069955.718540786
154,IRIDIUM 33 DEB,-55.30496700479428,0.21272849084180878,744599.5742941407,7122736.574294141
155,IRIDIUM 33 DEB,-34.1524283472808,-117.01630907417642,771883.8875480897,7150020.88754809
156,IRIDIUM 33 DEB,-63.14515669378333,-141.16144533653286,812475.3818062439,7190612.381806244
157,IRIDIUM 33 DEB,-32.70668645237174,94.09518471512241,684577.9619178182,7062714.9619178185
158,IRIDIUM 33 DEB,-59.0353209808978,66.24616949637746,668833.5138076047,7046970.513807605
159,IRIDIUM 33 DEB,59.76196194442803,103.69913469025191,858361.5158097366,7236498.515809736
160,IRIDIUM 33 DEB,16.1732848544502,36.68854088190414,769109.7737570689,7147246.773757068
161,IRIDIUM 33 DEB,19.930676694898462,85.36119288458738,743536.2338477584,7121673.233847759
162,IRIDIUM 33 DEB,53.521456164008946,20.746311363409898,701241.274468793,7079378.274468793
163,IRIDIUM 33 DEB,62.40098432232136,18.694002417531724,690516.8398845143,7068653.839884514
164,IRIDIUM 33 DEB,57.38741124661535,168.14483145469404,687092.119328765,7065229.119328765
165,IRIDIUM 33 DEB,10.358862414111002,16.25521028022305,711359.3509795397,7089496.35097954
166,IRIDIUM 33 DEB,59.10844061716795,-124.2999423336389,512310.4508482886,6890447.450848289
167,IRIDIUM 33 DEB,-30.17965570476346,15.477748881423103,742594.8128929453,7120731.8128929455
168,IRIDIUM 33 DEB,43.89658100871964,16.083214556158055,1058603.990933234,7436740.990933234
169,IRIDIUM 33 DEB,72.11861533743877,-49.202921822062265,774476.6874651118,7152613.687465112
170,IRIDIUM 33 DEB,-83.84270162937374,51.86470688009557,694616.0692191374,7072753.069219138
171,IRIDIUM 33 DEB,-10.345092098346454,-140.41902337883232,909627.549138567,7287764.5491385665
172,IRIDIUM 33 DEB,1.5779961033627299,30.314429918421173,668343.5965633285,7046480.596563328
173,IRIDIUM 33 DEB,-18.268628194596857,-149.7240203963744,746220.7220887601,7124357.72208876
174,IRIDIUM 33 DEB,-35.95371949942561,-137.5635187932021,696314.6978752271,7074451.697875227
175,IRIDIUM 33 DEB,-72.76632956567114,-159.30083592845696,771672.9918646913,7149809.9918646915
176,IRIDIUM 33 DEB,-78.41584453487775,153.18606568834554,863079.820813825,7241216.820813825
177,IRIDIUM 33 DEB,-48.95633568315739,-26.64978706831627,625042.3923047191,7003179.392304719
178,IRIDIUM 33 DEB,76.77850987408347,24.269665206904207,898247.83295812,7276384.83295812
179,IRIDIUM 33 DEB,32.082588325198756,159.7506366439304,739780.758578588,7117917.758578588
180,IRIDIUM 33 DEB,-50.62766778019281,118.97861915385232,561157.2812245185,6939294.281224519
181,IRIDIUM 33 DEB,-86.10971036629245,142.0391835259561,695433.6529340217,7073570.652934021
182,IRIDIUM 33 DEB,55.481847458837386,-126.57149496919412,682497.0167673077,7060634.016767308
183,IRIDIUM 33 DEB,-20.616464433388337,65.49561793025632,732428.0402948968,7110565.040294897
184,IRIDIUM 33 DEB,-85.90808311742006,115.41943679152104,755728.1672304282,7133865.167230428
185,IRIDIUM 33 DEB,54.26856415379515,-112.74941037820695,686792.420857688,7064929.420857688
186,IRIDIUM 33 DEB,-52.06057495327108,34.312323711583055,980920.3911575557,7359057.391157555
187,IRIDIUM 33 DEB,16.640651503625993,23.355852458976617,717148.9462313119,7095285.946231312
188,IRIDIUM 33 DEB,-69.78958852531498,175.4013075620442,754507.4121438763,7132644.412143877
189,IRIDIUM 33 DEB,-75.35491369111946,-32.76418933346848,748794.2107842576,7126931.210784257
190,IRIDIUM 33 DEB,17.069010478518276,-126.3916856588438,536124.223613649,6914261.223613649
191,IRIDIUM 33 DEB,71.79684592930808,-54.2513967745008,689120.0921484396,7067257.09214844
192,IRIDIUM 33 DEB,-19.933534985174152,80.42531394045481,862253.8568115708,7240390.856811571
193,IRIDIUM 33 DEB,41.314919447324435,-138.69147150435273,765012.8041873538,7143149.804187354
194,IRIDIUM 33 DEB,36.73921107146022,5.369489750009563,730632.8336685577,7108769.833668558
195,IRIDIUM 33 DEB,5.110407253720661,83.4459136595903,493699.25259970856,6871836.252599709
196,IRIDIUM 33 DEB,45.03802133527219,58.39339926678122,790635.2950672525,7168772.295067253
197,IRIDIUM 33 DEB,46.764526916418056,34.93977970040922,729983.0929268379,7108120.0929268375
198,IRIDIUM 33 DEB,27.26301266686768,13.282221989305164,717719.5957276467,7095856.595727647
199,IRIDIUM 33 DEB,86.3431089449613,-18.516679160446305,663152.7642527169,7041289.764252717
